,text,score
15084,"RFID ( Radio Frequency Identification ) is a method of so-called intelligent transport , whereby information can be read and saved remotely . ",0.0
15085,"Sanoma also has an Executive Committee , in accordance with the Company 's Articles of Association , that prepares proposals for matters to be decided or noted by the Board of Directors . ",0.0
15086,"Sarantel , based in Wellingborough , UK , designs high-performance antennas for portable wireless devices . ",0.0
15087,Shares will be acquired in accordance with section 5 of the rules of NASDAQ OMX Helsinki and other rules applicable to the acquisition of own shares . ,0.0
15088,"She will succeed Krister Kylas , who has decided to leave TeliaSonera . ",0.0
15089,Shuweihat 2 got under way in July 2008 when the project was awarded to desalination and power contractors . ,0.0
15090,"Simmons Elected DCUC Chairman PORTSMOUTH , N.H.-Gordon A. Simmons , CEO of Service Credit Union , has been elected chairman of the Defense Credit Union Council for the 2007-2008 term . ",0.0
15091,Stock Exchange Release 10/3/2011 12:00 Sanoma has published its Annual Report and Financial Statements for 2010 and its first Corporate Responsibility Report . ,0.0
15092,"Stockholm-based Nordea Bank ( STO : NDA ) said yesterday it had hired Casper von Koskull to lead its corporate merchant banking and capital markets unit , effective 1 September . ",0.0
15093,Strategic and operational business information is objectively reported . ,0.0
15094,"Swedish , Finnish and Danish listed companies are organized in three market cap segments , Nordic Large Cap , Mid Cap and Small Cap . ",0.0
15095,Symphony Services provides development services for Aldata GOLD . ,0.0
15096,"Tekla provides 3D software for building and infrastructure engineering , with a focus on building information modelling of steel and concrete structures from design to construction . ",0.0
15097,"Teleste 's hybrid TV solution includes components for the whole process of delivering video services to consumers from content acquisition and service creation to delivery through a range of access solutions , including HFC ( hybrid fibre-coaxial ) , xDSL , EttH , and FttH . ",0.0
15098,The agreement is valid for four years . ,0.0
15099,"The alliance aims to tap pocketable mobile computers , netbooks , tablets , mediaphones , connected TVs and in-vehicle infotainment systems . ",0.0
15100,The availability of the Internet services is highlighted in the service offer of Kesko 's K-Group stores . ,0.0
15101,"The broker started UPM-Kymmene , Stora Enso and Sappi with ` equal-weight ' recommendations and Holmen and Norske Skog with ` underweight ' ratings . ",0.0
15102,"The building complex consists of high-quality office and retail space totalling 49,200 square metres , the company said . ",0.0
15103,"The business has sales of about ( Euro ) 35 million ( $ 44million ) , and has been responsible for sales and marketing of Lanxess 's paper chemicals business , which Kemira bought for ( Euro ) 88 million early this year ( CW , Jan. 11 , p. 22 ) . ",0.0
15104,The business section also includes Ahlstrom 's sustainability report . ,0.0
15105,"The center offers a comprehensive range of device design services spanning from electronics , mechanics and software design to a full range of testing laboratory services . ",0.0
15106,The commission said the hydrogen peroxide and PBS market was worth about 470 million euros in 2000 . ,0.0
15107,"The company designs , manufactures and markets high-quality clothing , interior decoration textiles , bags and other accessories . ",0.0
15108,"The company designs and manufactures high-quality clothing , interior decoration textiles , bags , and other accessories . ",0.0
15109,"The company has delivered the technical infrastructure , used by NAV for their data warehouse and business intelligence initiatives . ",0.0
15110,"The company is now withdrawing the second part , EUR 7.2 mn , of the investment commitment . ",0.0
15111,The company is presently examining whether the project would be financially feasible . ,0.0
15112,The company is studying the feasibility of focusing most of its processed meat production in the Vantaa facilities and the processing of fresh meat in the Forssa facilities . ,0.0
15113,The company said shareholders will be able to vote on the agreement at an EGM scheduled for later this month . ,0.0
15114,The company specialises in temporary electrification and heating at construction sites . ,0.0
15115,"The competition was received with great enthusiasm by the employees , he goes on . ",1.0
15116,"The cooperation will involve Arena Partners buying a 35 % share of the new joint venture company , operating in Alma Media 's home sales , vehicle and consumer advertising marketplace businesses . ",0.0
15117,The deliveries started in April 2006 and will be completed in 2007 . ,0.0
15118,The desk will reach its full planned strength of ten persons in autumn 2007 . ,0.0
15119,"The dividend is payable on February 1 , 2010 to shareholders of record on January 19 , 2010 . ",0.0
15120,The EUR 0.7 million non-recurring expenses have been recorded for the third quarter . ,0.0
15121,The event can be followed on-line via Orion 's Finnish homepage at www.orion.fi as well as via the Kauppalehti Live web service at www.kauppalehti.fi/live . ,0.0
15122,The Extraordinary General Meeting is expected to take place no later than 18 February 2011 . ,0.0
15123,"The first installment of the Cinema Series concludes with a profile of Finnish inventor Olavi Linden , whose personal artistic journey and work at Fiskars has led to dozens of design awards . ",0.0
15124,The first of the two project phases is expected to be completed by the end of 2012 . ,0.0
15125,"The group intends to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of the country , where it already operates a hook manufacturing and distribution unit . ",0.0
15126,"The Group owns and operates a fleet of more than 800dwt , while container capacity is 17,000 TEUs , and manages a diversified fleet of its own railway rolling stock of over 17,000 units . ",0.0
15127,"The Hayward , Calif.-based target designs active , casual and dress footwear , as well as boots and sandals . ",0.0
15128,"The important thing now is to keep the bank 's existing 15,000 customers . ",0.0
15129,"The Innova 2 building will be located close to downtown , in the immediate vicinity of Paviljonki and the travel center , and within walking distance from the heart of the city thanks to the trade fair bridge . ",0.0
15130,The interchange of Editors-in-Chief is a part of publisher 's goal to enhance job circulation in all personnel groups . ,0.0
15131,The joint venture is planning a quick timetable for negotiating the lease of the potential wind farm areas and for charting the feasibility of the wind farms . ,0.0
15132,The Kyroskoski investment is to be completed in late 2011 and the +ä+ñnekoski investment in the spring of 2012 . ,0.0
15133,"The Lemminkainen Group , headquartered in Helsinki , Finland , operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry . ",0.0
15134,"The Lemminkainen Group , headquartered in Helsinki , Finland operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry . ",0.0
15135,"The Marubeni Group focuses on creating `` value chain '' from upstream to downstream , encompassing a wide variety of business fields , including oil & gas , metals , mineral resources , foods , pulp & paper and chemicals , among others . ",0.0
15136,"The most interesting export markets will be Russia , the Baltic countries and Scandinavia . ",0.0
15137,"The most popular mobile data services are email , surfing the internet , as well as news and weather services . ",0.0
15138,The new B shares carry the right to dividend and other shareholder rights with effect from today . ,0.0
15139,The objective of the St. Petersburg office is first to boost the Company 's maintenance business . ,0.0
15140,The office space will rise above the remodeled Cannon Street underground station . ,0.0
15141,"The official opening of the office , located in Prague , will be celebrated on May 20 . ",0.0
15142,"The opportunity will be available only for few employees , however . ",0.0
15143,"The order includes a steel frame , load-bearing roof structures and partition wall elements , and Rautaruukki said it expects to complete installation as early as May next year . ",0.0
15144,The Oxyview Pulse Oximeter is a common device to check patient blood-oxygen saturation level and pulse rate . ,0.0
15145,The plant would use palm oil certified by the Roundtable on Sustainable Palm Oil ( RSPO ) . ,0.0
15146,"The port operator , however , favors retaining the port fees in 2010 , citing the owner , the governemtn of Estonia , commiting the port to pay EEK 400mn ( EUR 25.56 mn USD 36.44 mn ) in dividends to the state in 2009 and another EEK 300mn in 2010 . ",0.0
15147,The project is expected to be completed in 2009 . ,0.0
15148,"The reason for this is St. Petersburg status as a capital , one of the participants in the meeting quoted Chikunov as saying . ",0.0
15149,"The report goes on to provide detailed profiles of ten leading European specialty chemicals companies , and brief profiles of other major players . ",0.0
15150,"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. . ",0.0
15151,"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. . ",0.0
15152,"The Russian government will contribute 20 % of the necessary funds , he said . ",0.0
15153,"The sale will allow Campofrio to focus on its recently announced takeover of Groupe Smithfield Holdings , the European unit of Smithfield Foods Inc. ( SFD ) of the U.S. ",0.0
15154,"The scope of the project is to find the most cost-efficient method for phosphorous removal and to deliver the storing and dosing equipment , which can be used in continuous operation at the plants . ",0.0
15155,The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones . ,0.0
15156,The share of the share capital of both above mentioned shareholders remains below 5 % . ,0.0
15157,The shares carry a right to dividend and other shareholder rights as from their registration with the Finnish Trade Register . ,0.0
15158,"The shares shall be repurchased through public trading , for which reason the shares are repurchased otherwise than in proportion to the holdings of the shareholders . ",0.0
15159,The shipyard hopes the regional government in Andalusia can offer its some form of financial support . ,0.0
15160,"The subsidiary will be responsible for filter sales , local assembly of filters and after market services in China . ",0.0
15161,"The total number of shares in the company will be 585,236,987 Innofactor group Innofactor offers its customers comprehensive solutions in the Microsoft environment . ",0.0
15162,The total value of the project is valued at SEK 30bn ( EUR 2.83 bn USD 3.81 bn ) . ,0.0
15163,The trade is in accordance with the agreement announced on 26 March 2008 . ,0.0
15164,The transaction is expected to be completed next spring . ,0.0
15165,The trucks feature an Eco Drive system - a fuel measuring tool which stores data particular to individual drivers . ,0.0
15166,The writing and publication of Lemmink+ñinen -¦ s history is a continuation of earlier collaboration between Antti Tuuri and the company . ,0.0
15167,"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems . ",0.0
15168,"They re in a race with Google to get lots of users onto their service as social networking creates new business models , said Martin Garner , a London-based analyst with CCS Insight . ",0.0
15169,"Thus the group 's balance sheet will have about EUR25 .8 m of goodwill , the company added . ",0.0
15170,"To check them out or to make a bid they will be in the Deka Showroom , Fortitude Valley . ",0.0
15171,Uponor maintains its full-year guidance for 2010 . ,0.0
15172,"Utah 's capital wanted to be the next U.S. headquarters of Amer Sports Corp. , a ski-equipment company . ",0.0
15173,We are pleased to invite you to join M-real 's international conference call at 3:00 p.m. EET . ,0.0
15174,Veracel is preparing an appeal in the issue and has asked the court for clarification of the judgement . ,0.0
15175,What would you like to see changed on Nokia 's next attempt ? ,0.0
15176,"When completed , the 120-meter Watchtower will be the highest building in Ireland . ",0.0
15177,"Viking will pay EUR 130 million for the new ship , which will be completed in January 2008 . ",0.0
15178,"www.countryelements.co.uk Designed by Patricia Burt , this is just one of a selection of distinctive hooked rugs created with recycled materials and dyed natural dyes . ",0.0
15179,You are warmly welcome ! ,0.0
15180,Approval by shareholders of Cencorp in accordance with Finnish law . ,0.0
15181,ASSA ABLOY Kaupthing Bank gave a ` neutral ' recommendation and a share price target of 174 crowns $ 24.7 - 19 euro on Swedish lock maker Assa Abloy AB . ,0.0
15182,"`` As defences mature , attackers develop Trojans that are equipped with content filters to detect online banking activity for capturing account details using methods such as form grabbing , screen shots , video captures , keylogging and injection of form fields . ",0.0
15183,`` Our aim is to understand different traffic patterns based on the use of each building . ,0.0
15184,`` Our approach is very much to only use raw materials that are produced in line with the principles of sustainable development . ,0.0
15185,`` Our Vaalipalvelu-service was especially developed for use by communities and organizations . ,0.0
15186,`` Social networking and location-based service trends comprise a significant share of the Internet traffic today and are appealing to MID users . ,0.0
15187,`` The CHF is a great product . ,1.0
15188,"`` The industry is coming to an interesting fork in the road as both handset manufacturers and wireless carriers attempt to serve as the portal for Web-based service to your wireless handset , '' he wrote . ",0.0
15189,"`` The Intel Atom processor has had tremendous success in the marketplace since its launch over 2 years ago , '' said Pankaj Kedia , director of global ecosystem programs for Intel Corp. 's Ultra Mobility Group . ",1.0
15190,`` With this new version it is very important for us to introduce a BIM process that is based on the detailed building information model . ,0.0
15191,18:30 Dinner The conference program can also be viewed as a live audio webcast through the internet pages at www.citycon.com . ,0.0
15192,A CUT ABOVE Bring the outdoors in with these birch-branch coasters . ,0.0
15193,"A downloadable instruction sheet , instructional video , and project ideas for the award-winning Everywhere Punch TM Window System can be found at www.fiskars.com . ",0.0
15194,A PLUMBING business has announced it is sponsoring a professional darts player . ,0.0
15195,"A. Le Coq Special was developed for the bicentenary of the company and the trade mark , the brewer said . ",0.0
15196,Estimations indicate that even up to 170 different tablet computers or reading devices will be available in 2011 . ,0.0
15197,"After piloting , the instrument will be further developed according to the experiences gained . ",0.0
15198,Another noticeable thing is that the search for Tata and Airtel brands was mostly related to ` broadband connections ' . ,0.0
15199,Aspo has also investigated the sales opportunities of Kaukomarkkinat 's electronics business . ,0.0
15200,"At the beginning of the subscription period on May 2 , 2006 the share subscription price under B option right is EUR 10.22 per share . ",0.0
15201,"Back then , Tikkurila 's former owner , Finnish chemicals company Kemira Oyj HEL : KRA1V , distributed an 86 % stake to Kemira shareholders to facilitate the divestment and listing of Tikkurila . ",0.0
15202,"Based on negotiations with personnel , some 20 % have indicated their willingness to move to the new location . ",0.0
15203,Both Mr Walden and Mr Ignatius will be responsible also for the newspapers ' business result . ,0.0
15204,Capitex Kalmar will continue to be responsible for the maintenance and technical development of the services . ,0.0
15205,Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC glass reinforced concrete fabrication process . ,0.0
15206,"Currently , YIT builds a housing estate Zapadnye Vorota 26,000 square metres in the city and a house 9,910 square metres , which will be completed at the end of 2009 . ",0.0
15207,Customers in a wide range of industries use our stainless steel and services worldwide . ,0.0
15208,"Demonstrations of the broad capabilities of the Mobility Business Suite will be organized during the 3GSM World Congress in Barcelona , from February 12th to 15th . ",0.0
15209,Each option right entitles the holder to subscribe for one new share at a subscription price of EUR0 .045 during the subscription period which ends on 31 December 2013 . ,0.0
15210,"Elite Residence Tower , a new development by Tameer , is located at the heart of Dubai Marina . ",0.0
15211,Europe needs 17 new large paper machines . ,0.0
15212,Exel wants to serve its industrial customers with individual products . ,0.0
15213,"Finnish bank Pohjola Bank Plc HEL : POH1S said today that it will issue a EUR 40 million USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , on October 27 , 2010 . ",0.0
15214,"Finnish retailer Stockmann has won approval from the board of Swedish rival Lindex for a public tender offer with the aim of expanding the companies ' presence in Russia and other CEE countries , Stockmann said Monday . ",1.0
15215,From Merisatama to the far corners of the world Asfaltti Osakeyhti+Â Lemmink+ñinen was established in 1910 by a group of master builders in Helsinki as a specialist business and subcontractor . ,0.0
15216,"F-Secure , a developer of security solutions as a service through Internet Service Providers and mobile operators , announced results from its annual Online Wellbeing Survey . ",0.0
15217,"Furthermore , the company will sell the warehouse and office buildings in Loudeac and Saint Marcel and lease new joint premises for these operations in Morvillars . ",0.0
15218,"Handelsbanken ranked before Local Cooperative Banks and Aktia in customer loyalty this time too , however . ",1.0
15219,He is resting comfortably and is looking forward to getting back to work . '' ,0.0
15220,"If the employee leaves the company within the duration of the cover , the money invested to ensure commitment is returned to the company . ",0.0
15221,"In 2008 , Kemira recorded revenue of approximately EUR 2.8 billion and had a staff of 9,400 . ",0.0
15222,"In accordance with the terms and conditions of Alma Media 's 2006 option program , the share subscription price for the 2006A option rights was EUR 4.88 per share and the book countervalue EUR 0.60 per share . ",0.0
15223,"In addition to supplying a new headbox and a modern sizing and coating unit , Vaahto Group will provide erection supervision , training and start-up services . ",0.0
15224,"In Penttil+ñ 's vision , the most important reason for the transaction is Russia . ",0.0
15225,"In stead of being based on a soft drink , as is usual , the Teho energy drink is made with fresh water . ",0.0
15226,"In the Baltics , the merger of the businesses of the two is expected to be completed in early 2008 . ",0.0
15227,"In the video above Marimekko 's design manager , Noora Niiininoski , explains that the brands are a natural fit for each other because they both have a timeless style . ",0.0
15228,It also confirmed its earnings guidance for the whole 2009 issued in its report for the whole 2008 . ,0.0
15229,It is hand-painted resin with real 14-0 trebles and is 75cm long by 25cm deep from top to bottom of the middle hook . ,0.0
15230,"It is part of the development of the world-class magnetite deposit at Karara , which has the known potential for over 30 million metric tons of annual processing of magnetite over its estimated 30-year life . ",0.0
15231,"It is the last smartphone running Maemo 5 , which is to be replaced with MeeGo , a joint project between Nokia , Intel and the open source community . ",0.0
15232,"It operates under three distinct brands : United Supermarkets , Market Street and United Supermercado . ",0.0
15233,Kaupthing Bank will publish its annual results for 2007 before markets open on Thursday 31 January . ,0.0
15234,"LONDON AFX - UK and European brokers ' recommendations issued today , as collated by AFX News from a range of market sources . ",0.0
15235,The fine print is here . ,0.0
15236,M. and a Master of Business Administration MBA . ,0.0
15237,More than 80 special events in the three counties during four months were hosted by the library system and its nine branch libraries . ,0.0
15238,Ms Laakso will be responsible for HKScan 's HR functions and for their development in all of the Group ` smarket areas . ,0.0
15239,"New Delhi , July 17 -- Sahlberg Teppo , Kallio Timo and Mustonen Tuomas of M Real OYJ , Espoo , Finland have developed novel markings and methods of producing the same . ",0.0
15240,"Nokia Siemens Networks provides mobile and fixed network infrastructure , communications and networks service platforms , as well as professional services , to operators and service providers . ",0.0
15241,"Of these shares 29,659,239 are held by the Company or its group companies and the number of outstanding shares and voting rights attached to the shares thus amounts to 322,705,218 . ",0.0
15242,"Outotec 's scope of delivery covers the engineering , supply of special equipment and services for a calcination plant with two circulating fluid bed calciners . ",0.0
15243,"Outotec 's scope of delivery includes design , basic engineering and supply of proprietary equipment for a sinter plant with a grate area of 496 square meters . ",0.0
15244,"Participants at any of the book discussions or other special events , or visitors to the car dealership were eligible to enter the drawing for the 2005 silver , four-door Altima . ",0.0
15245,Peigs www.peigs.se will become part of Sardus Latta Maltider Light Meals unit . ,0.0
15246,Pharmaceuticals - Czech Republic This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Czech Republic . ,0.0
15247,Pharmaceuticals - Netherlands This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Netherlands . ,0.0
15248,Pharmaceuticals - Poland This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Poland . ,0.0
15249,Pharmaceuticals - Spain This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Spain . ,0.0
15250,"Product coverage : baked goods ; biscuits ; breakfast cereals Data coverage : market sizes historic and forecasts , company shares , brand shares and distribution data . ",0.0
15251,Quality chargers under CHARGZ brand are sold in selected retail stores and other sales locations world-wide . ,0.0
15252,"Rapala VMC Corporation Rapala , a leading fishing tackle and sporting goods manufacturer and distributor , is the main owner of Peltonen with its 80 % shareholding . ",0.0
15253,"Reporting in accordance with the merged business operations will start as of January 1 , 2011 . ",0.0
15254,RusHydro has an agreement to transfer its stakes in OESK and the five ERCs into the trust management of Inter RAO . ,0.0
15255,Russia wants to utilise its huge forest reserves in a very different way from what has been done so far . ,0.0
15256,"S Group 's loyal customer magazine Yhteishyv+ñ came second with 1,629,000 readers and Sanoma Corporation 's daily newspaper Helsingin Sanomat was third with 1,097,000 readers . ",0.0
15257,"SCOPI Chief Business Excellence Officer , Eng . ",0.0
15258,"Seppala transferred the sale to a greater extent than last year to February , and this is reflected on the January sales figures . ",0.0
15259,Subject-matter of the invention furthermore is the use of the cyclone for separating partly molten particles . '' ,0.0
15260,"Taking a cue from the playbook of the East Dillon Lions , we 've created a special team of heavy-hitting style players , such as boot-cut jeans , tummy tops and , of course , cowboy boots . ",0.0
15261,"Tekla 's defense business employs over 20 persons and is located in Espoo , Finland . ",0.0
15262,"Tekla will organize an information meeting for analysts and media at WTC Helsinki Marski meeting room , Aleksanterinkatu 17 , the same day at 12:30 - 1:30 p.m. Light lunch will be served . ",0.0
15263,The aim is to develop open-source application solutions . ,0.0
15264,"The Annual General Meeting approved a dividend of EUR 0.10 per share , that is , a total of EUR 7,8 million . ",0.0
15265,"The Annual General Meeting approved that the yearly remuneration for the members of the Board of Directors shall remain at EUR 40.000 for the Chairman of the Board , EUR 30.000 for the Deputy Chairman of the Board and EUR 20.000 for other members of the Board . ",0.0
15266,"The board machine , which will have a wire width of 6.25 m and a design speed of 900 m-min , will produce close to 1,400 tonnes of folding boxboard per day . ",0.0
15267,The board of directors also proposed that a dividend of EUR0 .20 per outstanding share be paid . ,0.0
15268,"The change in holdings in accordance with Chapter 2 , Section 9 of the Finnish Securities Markets Act is described below . ",0.0
15269,"The company also appointed Leif Rosen head of the Special Plate unit which includes the quarto plate units in Degerfors , Sweden , and New Castle , USA , the unit in Willich , Germany , as well as Pressplate and Prefab in Avesta and Plate Service Centre Nordic in Degerfors . ",0.0
15270,"The company designs , manufactures and markets advanced composite products for industrial applications and consumer goods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes . ",0.0
15271,The company had hoped the new plant would be on stream by the end of 2008 . ,0.0
15272,"The company is owned by the State of Finland and the European Aeronautic Defense and Space Company EADS N.V. Tekla is an international software company that provides solutions for building and construction , energy distribution and municipalities . ",0.0
15273,The company pledged that the new software would render e-mails and other documents much as they appear on desktop computers . ,0.0
15274,"The company said Offshore segment represented 43 % of the total marine engines orders for the July-September 2010 period , Merchant 33 % , Special vessels 18 % , and Cruise and Ferry , and Ship Design -- 2 % and 3 % , respectively . ",0.0
15275,"The company said that currently the French distribution unit Ragot is located in Loudeac , Normandy , the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars . ",0.0
15276,"The construction of a large woodworking facility in the Sheksna district of the Vologda Region , in northwest Russia , will begin in 2009 , and the plant will start production in 2011 . ",0.0
15277,"The contract consists of a new building with an area of 18,000 sq m and renovation of the existing buildings . ",0.0
15278,"The contractor of the shopping center , China State Construction Engineering Corporation , has previously built e.g. airports , hotels and factories for large international customers in different parts of the world . ",0.0
15279,"The contracts awarded to date , in connection with the system , amount to a total EUR 36 million . ",0.0
15280,The corrected chapter is in its entirety below . ,0.0
15281,The deal was worth about EUR 1.2 mn . ,0.0
15282,"The device offers multimedia performance along with a host of productivity applications , including live stock prices . ",0.0
15283,The event can also be viewed as a live audio webcast at www.ahlstrom.com . ,0.0
15284,The event can also be viewed as a live webcast at www.cargotec.com . ,0.0
15285,The investment will be worth approximately EUR 100mn . ,0.0
15286,The mill is concentrating on getting the supercalendered line running satisfactorily before restarting its older newsprint line . ,0.0
15287,"The most important export markets are Norway , Germany , Russia and France . ",0.0
15288,"The new system , which will include 60 MC3090 PDAs from Motorola , to be used by 60 Poundstretcher operatives across 3 shifts , will integrate in real-time with the company s existing Warehouse Management System , Aldata G.O.L.D Stock , which went live in May 2008 . ",0.0
15289,The number of customers is one of the most important parameters in determining the price of electricity networks . ,0.0
15290,The order was valued at over EUR15m . ,0.0
15291,The order was valued at USD12 .2 m. ,0.0
15292,The order was worth EUR 8mn . ,0.0
15293,The organization that is a member of the Russian auto sector union MPRA has become active since Tikkurila acquired Russian paint company Kraski Teks in 2006 . ,0.0
15294,"The outsourced Scan and Capture solutions transfer paper invoices into electronic format , and Basware Business Transactions Service allows the customer to receive and send invoices in an electronic format . ",0.0
15295,"The parties have also agreed that L+ñnnen Tehtaat has the right to sell the remaining shares in Suomen Rehu to Hankkija-Maatalous 15 months after the purchase of the majority holding , at the earliest . ",0.0
15296,The potential acquirer is Cencorp Corporation which is a related entity to SAV owing to each of SAV and Cencorp being a subsidiary of the Finnish Savcor Group Oy . ,0.0
15297,"The prerequisite for inclusion in the program and for receipt of any gains is that key employees acquire Aspo shares to the amount determined by the Board in advance , in the maximum . ",0.0
15298,"The record date for dividend distribution is March 14 , 2008 . ",0.0
15299,"The Samsung Mobile Applications Store was launched in January 2009 by Samsung Mobile Innovator , a program which enables mobile software developers to create applications for use across Samsung mobile devices . ",0.0
15300,The second-quarter net sales are expected to be on par with the first quarter of 2009 . ,0.0
15301,The solid fuel is heated before sludge is mixed therein . '' ,0.0
15302,"The study evaluated the safety , tolerability and pharmacokinetics of repeated doses of intravenously administered antibody in 26 patients with active plaque psoriasis . ",0.0
15303,"The total donation amount is EUR 1,115,000 . ",0.0
15304,"The total investment necessary will be EUR40m , the company estimated . ",0.0
15305,The total project duration is three years and it is valued at some EUR11 .5 m. ,0.0
15306,"The total scope of the project is about 38,000 square metres and it is valued at a total of around EUR75m . ",0.0
15307,"They are responsible for their own operations , customer relationships , and the development of these . ",0.0
15308,"This implementation is very important to the operator , since it is about to launch its Fixed-to-Mobile convergence service in Brazil see Brazil : 8 May 2006 : . ",0.0
15309,This organization will assume the responsibility for operations in Russia . ,0.0
15310,"Thus the group 's balance sheet will have about EUR 25.8 million of goodwill , the company added . ",0.0
15311,"Thus the group 's balance sheet will have about EUR25 .8 m in goodwill for 2010 , the company added . ",0.0
15312,Timo Penttila has been appointed new manager responsible for the asset management of Nordea 's institutional customers in Finland . ,0.0
15313,To raise consumer awareness and encourage people to recycle their old mobile devices Nokia runs regular recycling campaigns around the world . ,0.0
15314,"To see more of New Haven Register , or to subscribe to the newspaper . ",0.0
15315,"To showcase our end-to-end capabilities at the Mobile World Congress , we arranged an internal MeeGo application development competition to entice developers to create new applications . ",0.0
15316,Together they generate Aspo 's goodwill . ,0.0
15317,"Trading in the new shares , which have right to dividends and other distributions of funds , will start on the exchange in Helsinki tomorrow . ",0.0
15318,UNC Charlotte would also deploy SSH Tectia Connector to enable secure application connectivity . ,0.0
15319,"UPM-Kymmene www.upm-kymmene.com produces magazine papers and newsprint , as well as fine and specialty papers , converting materials and wood products . ",0.0
15320,"Wayne Greensmith , Fiskars Brands UK senior brand manager , said : `` We have launched this as we want to give something back to the community . ",0.0
15321,"VDW combined with LXE devices enhances productivity , enabling workers to use a single device to perform voice , scanning and keyboard functions . ",1.0
15322,We make available the following brand-new market analyses : Cement - UK Cement - Poland Cement - Belgium These analyses give a clear overview of the actual situation and future outlook of the cement industry in some European countries . ,0.0
15323,"We went to the market with yield guidance of the 7.25 % area , which gave us the flexibility to go up or down by 1-8th . ",0.0
15324,"Vehvilainen , who is currently the chief operating officer at Nokia Siemens Networks , will join Finnair on 5 January 2010 and take over as CEO effective 1 February 2010 . ",0.0
15325,"When new types of network elements are added to the network , the conversion file is updated by adding the information required for converting the message format of the new network element type to the format understood by the management system . ",0.0
15326,"Yara Suomi Ltd also provides nitrogen chemicals and technical nitrates to various sectors of industry , as well as products used in environmental protection . ",0.0
15327,"A Flurry Analytics spokesperson said that , as it was only measuring Windows Phone 7 data for some weeks , the firm double-checked the data to make sure the 66 per cent rise was not an aberration . ",0.0
15328,"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 . ",-1.0
15329,"JP Morgan expects that Scala will lower Nobel Biocare 's growth forecast for 2007 from the current guidance of 23-25 pct , as well as the operating margin target from the current 34-35 pct . ",-1.0
15330,"Furthermore , sales of new passenger cars and light commercial vehicles in the country declined by 5.4 % year-on-year last month . ",-1.0
15331,"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 . ",-1.0
15332,"Several large stocks tacked lower , however . ",-1.0
15333,"The company booked April-June new orders worth 949 mln eur , compared with 786 mln eur in the same period a year ago . ",1.0
15334,Sales of mid-strength beer decreased by 40 % . ,-1.0
15335,EuroChem Head of Corporate Finance Alexander Gavrilov said : `` I am pleased that we have once again confirmed that EuroChem is able to attract long-term funds at attractive rates . ,1.0
15336,"We are honored to be acknowledged for our commitment to the industry , especially in Asia Pacific . '' ",1.0
15337,"`` Following last year 's good profit development , we have entered the current year in a good position . ",1.0
15338,"HELSINKI (Thomson Financial)- Kemira GrowHow swung into profit in its first quarter earnings on improved sales , especially in its fertilizer business in Europe , which is normally stronger during the first quarter . ",1.0
15339,"Finnish lifting equipment maker Kone Oyj said on October 4 , 2007 it won an order worth 15 mln euro $ 21.2 mln to deliver a total of 53 custom designed elevators to Norwegian shipbuilder Aker Yards ASA . ",1.0
15340,It will focus on improving its profitability next year by streamlining operations . ,1.0
15341,"MD Henning Bahr of Stockmann Gruppen praises the trend , since the chains become stronger and their decision-making processes more clear . ",1.0
15342,The company will enhance the GPRS capability in the existing 12 IDEA telecom service areas and add 10 more service areas to its network . ,1.0
15343,The company will make its marketing and sales investments initiated in 2009 even more efficient in 2010 . ,1.0
15344,"The stock is trading above both its MAPs and the 50-day MAP of SEK72 .983 is higher than the 200-day MAP of SEK70 .283 , a bullish indicator . ",1.0
